id,date,text,danger
7215,2025-07-02T11:11:22Z,"ЛІМО вже 60 років робить морозиво, уявляєте? 😉   

Ніжний “Пломбір 1965” із пастою кеш’ю від ТМ Масло ТОМ — неймовірна колаборація смаків у кожному шматочку.  
Коли хочеться чогось ніжного, горіхового і дуже смачного — ось воно, ідеальне морозиво! 🥜✨

І так, найкращий час для морозива ЛІМО — завжди 🍦  

👀 Дивись більше тут  
💁‍♂️ А смаки — ось тут",0
7216,2025-07-02T15:00:29Z,"☀️ Ось це — LEOCAMP — сучасний ЛІТНІЙ ТАБІР у Львові для дітей 6–12 років❗

Дітям тут так весело, що вони залишаються на наступні зміни 😃
Встигніть і ви взяти участь, поки не завершилось ✅ 

Тут щотижня нова тема 👇
 📍 Minecraft 🕵️ Клуб юних детективів 🎥 TikTok 🎲 Level Up!

🎁 Приємний бонус для батьків — професійні фото та відео на згадку.

🔹  10 годин пригод щодня
🔹  групи до 12 дітей
🔹  Пн-Пт із 8:30 до 18:00
🔹  триразове харчування від групи ресторанів FAMI

У програмі спортивні ігри на свіжому повітрі, творчі майстерні, мозкові штурми, ігри та квести у інтерактивному місті професій Кідландія, кінопоказ у кінотеатрі RE`LUX| Планета Кіно, а на завершення — яскрава неонова вечірка!

👉🏼 Зміни триватимуть до 1 серпня. 

📢 LEOCAMP — табір, який діти обожнюють. А батьки — відпочивають!
💰 7800 грн/тиждень

Зареєструватися можна ТУТ, або за номером
📲  098 307 5698

📍Львів, вул. Мельника, 18

👉🏼 Соцмережі LEOLAND.",0
7217,2025-07-03T11:00:19Z,"🤝 Розлучення — не війна між партнерами.

Це новий формат відповідальності. І найважливіше — створити здорові правила гри щодо дитини.
Без образ, ультиматумів і недомовок.

📄 Оформлення юридичного договору між батьками — це:
✅ зрозумілий графік спілкування;
✅ чесний розподіл фінансових витрат;
✅ прозорі умови щодо виїздів за кордон;
✅ правила прийняття рішень: садок, лікування, гуртки;
✅ спокійна комунікація без “я ж писала/писав”

⚖️ Юристи April Consult допоможуть:
♦️ розробити персоналізований договір
♦️ врахувати всі деталі
♦️ оформити все офіційно, без конфліктів

💬 Працюємо з батьками, які хочуть діяти відповідально, а не з’ясовувати стосунки через дитину.

📥 Напишіть нам — ДИТИНА, і ми надішлемо чеклист ключових пунктів даного договору.

April Consult - розумна юридична підтримка з питань сіймейного права: шлюбний договір, стягнення аліментів, розлучення тощо. 
☎️ 096 455 1013

Надійно. Чітко. Результативно",0
7218,2025-07-03T15:00:14Z,"Auto Shade Lviv – Чистота та Досконалість Вашого Авто!

🎁 З промокодом «МАЙОР» озонація салону у подарунок 🎁

Кількість місць обмежена, встигніть записатись за акційною ціною!!!
Хочете, щоб ваше авто виглядало як нове? Auto Shade Lviv подбає про кожну деталь!

✔ Глибока хімчистка салону
✔Професійне полірування
✔ Нанесення захисних покриттів
✔ Детейлінг інтер’єру та екстер’єру

✨Працюємо лише із топовою професійною хімією Koch Chemie✨

🚗 Ваш автомобіль – наша пристрасть!
📍 Львів, вул. Кульпарківська, 226
📲 380939564512 (Viber, WhatsApp, ДЗВІНКИ)
📲 380964435913 (лише Telegram)",0
7219,2025-07-03T15:00:14Z,,0
7220,2025-07-03T15:00:14Z,,0
7221,2025-07-03T15:00:15Z,,0
7222,2025-07-03T15:00:15Z,,0
7223,2025-07-03T15:00:15Z,,0
7224,2025-07-03T19:42:46Z,"✈️
Рівненська обл.🚨",0
7225,2025-07-03T19:59:40Z,Перший ✈️ залітає в область,0
7226,2025-07-03T20:33:37Z,"✈️
Волинська обл.🚨",0
7227,2025-07-03T21:21:53Z,"🚨РАКЕТНА НЕБЕЗПЕКА🚨
МІГ-31к⚠️ носій «Кинджалу»",0
7228,2025-07-03T21:26:27Z,🚀Пуск КИНДЖАЛУ🚀,0
7229,2025-07-03T21:27:54Z,На столицю курс,0
7230,2025-07-03T21:29:33Z,Німа🟢,0
7231,2025-07-03T21:50:06Z,"🟢ВІДБІЙ🟢

ЛИПНЕВИЙ ЗБІР
за донат від 20 грн як завжди будуть призи

🔗Посилання на банку
https://send.monobank.ua/jar/GmEZkAwJf

💳Номер картки банки
4441 1111 2526 1770

Трішки розгребусь із роботою і на днях думаю проведу розіграш по минулому збору, я не забув😎",0
7232,2025-07-03T21:50:12Z,,0
7233,2025-07-03T21:53:56Z,"Волинська, Рівненська тоже спати😴",0
7234,2025-07-03T23:39:29Z,Рівненська обл.🚨,0
7235,2025-07-03T23:58:56Z,Тернопільська обл.🚨,0
7236,2025-07-03T23:59:32Z,,0
7237,2025-07-04T07:31:50Z,"🤔Ну штож, пора навести кіпішу і срачки в телеграм каналах - тому вангую, що найближчими днями буде масований…або може і сьогодні😔

Ледь не забув, мої всі у відпустці - тому я чергую 2 тижні (ця інформація виключно для прихильників теорії «звільнення майора» та «викатання яєць»).

Ах да, вчора повʼязали не мене, в мене якщо що - є тату, одна в формі «круасанчика», інша в формі «єрадарчика»😄",0
7238,2025-07-04T10:21:30Z,"Львів, то наша пташка літає, не ракєєєта😎",0
7239,2025-07-04T11:00:10Z,"В честь відкриття нового СТО APS у Львові даруємо знижки! 🎁

✅ Комплексна діагностика авто — за півціни (компʼютерна + перевірка ходової) за 1000 грн 500 грн
✅ При заправці кондиціонера — діагностика і дезінфекція кондиціонера 800 грн БЕЗКОШТОВНА
✅ Діагностика ходової перед розвалом-сходження чи ТО 500 грн  БЕЗКОШТОВНА

Ми покажемо, що з машиною насправді! 
Просто, чесно і людською мовою.
Бо довіра — це не знижки. Це коли тобі не обманюють з першої зустрічі 🫱🏻‍🫲🏼

Також для перших 10 записів діють особливі умови:
Знижка -10% на роботи та -5% на запчастини.

Вам тільки потрібно сказати кодове слово нашому менеджеру: ФРЕОН

📍Львів, Пасіки-Зубрицькі,обʼїзна 

Записатись можна за номером телефону:
📞 +380 96 310 65 00
Або у Телеграмі @apslviv_bot",0
7240,2025-07-04T15:00:06Z,,0
7241,2025-07-04T15:00:07Z,"Майор готується до ночі, а вас попереджу якщо що🫡",0
7242,2025-07-04T20:14:44Z,"Якщо сьогодні шахеди не потурбують, то вангування переноситься на завтра…

Сьогодні, надіюсь спимо, а хто не спить - то тримаємо кулаки за столицю, сценарій дуже схожий на вчорашній😔",0
7243,2025-07-04T21:04:23Z,"✈️Рівненська обл. підйом🚨
Штук 6 летить у ваш бік…",0
7244,2025-07-04T21:28:01Z,"✈️перший залітає в область, за ним за хв 5 піде другий, інші ще на початку Житомирської…",0
7245,2025-07-04T21:35:07Z,"✈️Березне
✈️Корець",0
7246,2025-07-04T21:52:08Z,"✈️один мінус, другий на Рівне",0
7247,2025-07-04T21:58:09Z,"📡чисто на Рівненщині

Подальші поки не можуть визначитись чи то піти на Рівненщину чи на Хмельниччину",0
7248,2025-07-04T22:17:19Z,"✈️попередньо то всі летять на Хмельниччину

Десь блукає інфа про готовність 4-х МіГ-31к, я їх бляха кинджал шатав, не бай Бог вони взлять🤯",0
7249,2025-07-04T22:44:52Z,"По ходу Круасанчик буде ловити всі ✈️, вдруг полетять далі - замаячу🫡",0
7250,2025-07-05T11:00:07Z,"Літо — чудовий час для тенісу! 🎾

LEOSPORT відкриває набір у дитячі тенісні групи!

Шукаєте активне, корисне та цікаве дозвілля для дитини? Групи поділені за віком від 4 до 18 років – для новачків і тих, хто вже має досвід у тенісі.

💪 Професійні тренери
🎾 Сучасний інвентар
☀️ Комфортні умови протягом цілого року — незалежно від погоди!

🎁 З промокодом LEOSPORTKIDS3 — подарунок!

⏰У LEOSPORT чекають на гостей щодня з 8:00 до 22:00.
 📱+38 (068) 039 74 65
📍Львів, вул. Мельника, 18

Почни тенісну історію з LEOSPORT!💚

📱LEOSPORT в Instagram.

👉 Соцмережі LEOLAND.",0
7251,2025-07-05T14:35:27Z,"🚨РАКЕТНА НЕБЕЗПЕКА🚨
МІГ-31к⚠️ носій «Кинджалу»",0
7252,2025-07-05T14:36:03Z,🚀Пуск КИНДЖАЛУ🚀,0
7253,2025-07-05T14:36:11Z,Ймовірно був!,0
7254,2025-07-05T14:37:49Z,На столицю,0
7255,2025-07-05T14:38:18Z,Далі вектор на Житомирщину-Хмельниччину,0
7256,2025-07-05T14:40:55Z,"Хмельниччина, Круасан, тримайтесь",0
7257,2025-07-05T14:41:47Z,"Йде далі, Тернопільщина-Франківщина!!!",0
7258,2025-07-05T14:42:29Z,Пропав на Хмельниччині,0
7259,2025-07-05T14:42:56Z,"‼️🚀 Вони одні з перших повідомили про пуски Кинджала: https://t.me/+vKSZoTLv9Ns4ZWEy

👆Сьогодні, обовʼязково треба бути підписаними на них!",0
7260,2025-07-05T14:44:46Z,🚀Пуск КИНДЖАЛУ🚀,0
7261,2025-07-05T14:46:19Z,Курс Пін-Джао такий самий як і першого…,0
7262,2025-07-05T14:49:48Z,Пропав на Хмельниччині,0
7263,2025-07-05T14:50:00Z,📡,0
7264,2025-07-05T14:55:22Z,"Поки нема відбою, підпишіть петицію:
https://petition.president.gov.ua/petition/248642
Подання ми зробили, але петиція має прискорити це все діло🫡",0
7265,2025-07-05T15:14:12Z,Два дебіла (МіГ-31к) всілись на аеродром базування…зараз нарішаю відбій🫡,0
7266,2025-07-05T15:14:31Z,"🟢ВІДБІЙ🟢

Пару гримнів на збір можна закинути тут:

🔗Посилання на банку
https://send.monobank.ua/jar/GmEZkAwJf

💳Номер картки банки
4441 1111 2526 1770",0
7267,2025-07-05T15:14:46Z,,0
7268,2025-07-05T18:45:57Z,"🚨РАКЕТНА НЕБЕЗПЕКА🚨
МІГ-31к⚠️ носій «Кинджалу»",0
7269,2025-07-05T18:47:06Z,В дебіла бойові характеристики❗️,0
7270,2025-07-05T18:57:39Z,"‼️ Якщо по майору вдруг прилетить Пін-Джао то є колеги - вони одні з перших повідомляють про напрямки ракет та БпЛА: https://t.me/+6WrgTSQ0QHs2MTcy

👆У разі моєї відсутності, рекомендую бути підписаними на них!",0
7271,2025-07-05T19:01:16Z,🟢ВІДБІЙ🟢,0
7272,2025-07-05T19:02:23Z,"А от за це був не жарт…є інформація, що за майором ведуть полювання ракети🤨",0
7273,2025-07-05T19:02:45Z,,0
7274,2025-07-07T15:00:13Z,"Квартири від власника у Львові ❗️

Зберігаємо, пригодиться 👉 https://t.me/+ZC9ODsPX7TUxYThi",0
7275,2025-07-08T11:00:28Z,"🩸 Терміновий заклик до донорів!

Ми вже створили спеціальну сторінку для реєстрації:
👉 nsl.org.ua/blood
А для тих, хто не любить лінки — є безкоштовний номер 
📞 0 800 755 060.

🔔 Донорська донація — вже 1️⃣0️⃣.0️⃣7️⃣ ❗️

🙏 Не зволікай — стань героєм для когось просто зараз!",0
7276,2025-07-08T15:00:11Z,"Запрошуємо ДО ІНТЕРНЕТ-МАГАЗИНУ «ПРОТИГАЗ» - 
провідного постачальника засобів індивідуального захисту. 

Нашою метою є підвищення культури персональної безпеки в умовах актуальних техногенних та військових загроз.

Пропонуємо : 
▪️протигаз для військових  
▪️протигаз для цивільних 
▪️протигаз для дітей 

🫡 для військових діють знижки 
📦доставка НП

👇👇👇👇👇
📱www.instagram.com/protygaz",0
7277,2025-07-08T19:50:37Z,"🚨РАКЕТНА НЕБЕЗПЕКА🚨
МІГ-31к⚠️ носій «Кинджалу»",0
7278,2025-07-08T19:51:14Z,,0
7279,2025-07-08T19:53:45Z,🚀Пуск КИНДЖАЛУ🚀,0
7281,2025-07-08T19:58:47Z,Два МіГи - два кинджали…,0
7282,2025-07-08T19:59:07Z,Київ-Житомир,0
7283,2025-07-08T19:59:27Z,Далі на Хмельниччину,0
7284,2025-07-08T19:59:47Z,"Круасан, тримайся🫶",0
7285,2025-07-08T20:00:42Z,"Втримався, до нього не полетіло, пропали на Житомирщині🟢",0
7286,2025-07-08T20:01:52Z,"Ще два МіГи в повітрі, можливі повторні пуски‼️",0
7287,2025-07-08T20:04:25Z,"Зевс⚡️, ти той во, не бушуй, розганяєш паніку😠",0
7288,2025-07-08T20:10:06Z,Нема ніяких кинджалів поки!,0
7289,2025-07-08T20:13:53Z,"МіГи розвернулись, без пусків…
Булочки трішки розслабили🍑",0
7291,2025-07-08T20:21:00Z,"Всілись скатіни на аеродром, на жаль, не розбились😠",0
7292,2025-07-08T20:22:33Z,Ще два лишилось посадити…,0
7293,2025-07-08T20:27:39Z,🟢ВІДБІЙ🟢,0
7294,2025-07-08T20:27:39Z,,0
7295,2025-07-08T21:59:27Z,По ходу Тернопіль скоро буде тривожитись😩,0
7296,2025-07-08T22:10:34Z,✈️ Тернопільська обл.🚨,0
7297,2025-07-08T22:14:07Z,"✈️1 ТУшканчик злетів з ае Енгельс, поки маловато…",0
7298,2025-07-08T22:22:35Z,✈️ Рівненська обл.🚨,0
7299,2025-07-08T22:23:00Z,"Чортків
Ланівці
Збараж",0
7300,2025-07-08T22:28:53Z,"Копиличинці
Чортків
Тернопіль
Збараж
Ланівці",0
7301,2025-07-08T22:29:25Z,Рокитне,0
7302,2025-07-08T22:33:13Z,✈️ і ці падли по трохи рухаються на Львівську область😩,0
7303,2025-07-08T22:36:28Z,✈️ Івано-Франківська обл.🚨,0
7304,2025-07-08T22:50:16Z,"Козова
Збараж
Монастирська
Чортків
Ланівці",0
7305,2025-07-08T22:50:49Z,"Костопіль
Гоща",0
7306,2025-07-08T22:53:12Z,📢📢📢,0
7307,2025-07-08T22:53:27Z,"🚨РАКЕТНА НЕБЕЗПЕКА🚨
✈️Загроза ударних БпЛА✈️",0
7308,2025-07-08T22:53:51Z,✈️ Волинська обл. також🚨,0
7309,2025-07-08T22:55:29Z,По Львівській області поки превентивно…,0
7311,2025-07-08T23:03:34Z,До вас 4 шт ✈️,0
7312,2025-07-08T23:05:01Z,"Підгайці
Шумляни
Високе
Бичківці
Яблунів
Козова
Козлів
Вишнівець
Кременець

Загалом 13 ✈️ +-",0
7313,2025-07-08T23:05:59Z,"Клевань
Костопіль
Поліське
Тучин

Загалом біля 8 ✈️",0
7314,2025-07-08T23:07:25Z,"Єзупіль
Рогатин",0
7315,2025-07-08T23:13:29Z,"Галич
Рогатин",0
7316,2025-07-08T23:14:14Z,"Радивилів
Костопіль
Гоща
Корець
Деражне",0
7317,2025-07-08T23:14:27Z,"Цумань
Олика",0
7319,2025-07-08T23:15:21Z,"Бучач
Підгайці
Бережани
Микулинці
Збараж
Залізці
Почаїв",0
7320,2025-07-08T23:15:55Z,"✈️Львівська область:
Дусанів",0
7321,2025-07-08T23:16:45Z,"Войнилів
Галич",0
7322,2025-07-08T23:17:01Z,То взагалі Львівська область?),0
7323,2025-07-08T23:17:49Z,✈️Львівська,0
7324,2025-07-08T23:17:53Z,Перемишляни,0
7325,2025-07-08T23:18:40Z,"Дайте якусь сікрітутку, я не встигаю то все строчити…їх багацько🤯",0
7326,2025-07-08T23:19:38Z,Джастін Бібрка,0
7327,2025-07-08T23:19:55Z,,0
7328,2025-07-08T23:20:34Z,✈️в бік Стрия/Моршина йдуть,0
7329,2025-07-08T23:20:55Z,✈️на Луцьк в основному,0
7330,2025-07-08T23:22:40Z,"✈️Пермишляни назад 
Два штука
Хаваться бистра",0
7331,2025-07-08T23:23:20Z,"Буду вас відволікати дебільними жартами, бо від тої кількості кукуха їде🫠",0
7332,2025-07-08T23:24:00Z,,0
7333,2025-07-08T23:24:28Z,"Золочів
Ахтунг",0
7334,2025-07-08T23:24:54Z,"Ходорів
Войнилів",0
7335,2025-07-08T23:25:30Z,"✈️Луцьк, табун на вас
Булки в укриття",0
7336,2025-07-08T23:26:34Z,"Трохи включайтесь в роботу
8 штук ✈️ у вас літає, альо, я то все буду чим ловити?",0
7337,2025-07-08T23:27:09Z,"Красне, Глиняни
Ходорів",0
7338,2025-07-08T23:28:01Z,"Підкажіть, де можна купити нові пальці, розмір L",0
7339,2025-07-08T23:28:26Z,"Новий Яричів

А старий де дівся?",0
7340,2025-07-08T23:30:40Z,"Буськ, Красне
Новий розділ

А старий тоже де дівся?",0
7341,2025-07-08T23:32:08Z,+ Олесько,0
7342,2025-07-08T23:33:30Z,"😅Короче, ловіть лайфхак:
Там пішов тренд здавати координати ТЦК, пишете русні координати Американських посольств під виглядом наших ТЦК, ті дебіли туда ✈️ ляпс, дідо Трамп буде в ярості і на мацкву полетять Тамахавки.",0
7343,2025-07-08T23:34:03Z,"Миколаїв
Бібрка/Перемишляни
Буськ",0
7344,2025-07-08T23:37:03Z,"Опа опа, на майора летить🫠",0
7345,2025-07-08T23:38:29Z,"Щирець
Нові Стрілища
Золочів
Броди",0
7346,2025-07-08T23:39:43Z,"Відники
Нові Стрілища
Броди
Золочів",0
7347,2025-07-08T23:43:22Z,"Глиняни
Красне
Лопатин",0
7348,2025-07-08T23:46:45Z,"Перемишляни
Олесько
Новий Яричів
Бібрка",0
7349,2025-07-08T23:47:24Z,"Типовий Львів, фофана получите",0
7350,2025-07-08T23:48:06Z,Можливо будуть пуски Пін-Джао❗️,0
7351,2025-07-08T23:51:05Z,"🚨РАКЕТНА НЕБЕЗПЕКА🚨
МІГ-31к⚠️ носій «Кинджалу»",0
7352,2025-07-08T23:51:46Z,"Камʼянка Бузька
Звенигород
Ходорів
Красне",0
7353,2025-07-08T23:52:48Z,🚀Пуск КИНДЖАЛУ🚀,0
7354,2025-07-08T23:52:53Z,Два кавалка пустили,0
7355,2025-07-08T23:53:24Z,Ймовірно Пін-Джао до вас‼️,0
7356,2025-07-08T23:55:16Z,Пін-Джао до вас,0
7357,2025-07-08T23:56:12Z,"Красне
Добротвір
Камʼянка Бузька
Глиняни
Нові Стрілища
Ходорів
Олесько",0
7358,2025-07-08T23:57:21Z,‼️‼️‼️,1
7359,2025-07-08T23:59:01Z,По Пін-Джао чисто,0
7360,2025-07-09T00:01:43Z,✈️5 шт ще у вас,0
7361,2025-07-09T00:02:04Z,У нас 4 ✈️,0
7362,2025-07-09T00:02:29Z,У вас 3 ✈️,0
7363,2025-07-09T00:03:11Z,У вас 5✈️ ще 5 на підході,0
7364,2025-07-09T00:03:48Z,Львівич тоже фофана хоче😎,0
7365,2025-07-09T00:04:00Z,"📡 Львівʼяни, точну локацію Шахедів та їхнє пересування транслюють мої колеги👇

https://t.me/+cAfsXE9goQUwMTVi",0
7366,2025-07-09T00:10:39Z,"Бібрка
Нові Стрілища
Соснівка",0
7367,2025-07-09T00:16:08Z,"Захід Головне, фофан раз чи фофан два?",0
7368,2025-07-09T00:18:57Z,"Значить так, оті всі телеграм канали, які розказують що вони розписують по шахедам і ракетам, а самі злизують пости в мене і моїх колег, по хорошому попрошу вказувати джерело інформації, в інакшому випадку - будуть роздані фофани, матюГи і відношення🤨",0
7369,2025-07-09T00:21:54Z,"Круасанчик вже фофан наготовив, а там 110 кіля маси, я сам його боюсь інколи, воно ж дурне, може і вкусити🧛",0
7370,2025-07-09T00:22:15Z,"Новий Яричів
Буськ
Бібрка",0
7371,2025-07-09T00:22:34Z,"Галич
Бурштин",0
7372,2025-07-09T00:23:32Z,"✈️ там тьма просто, краще не висовуйтесь
Там зараз Зоряні Війни",0
7373,2025-07-09T00:28:47Z,всілись паскуди,0
7374,2025-07-09T00:30:25Z,"Короче сьогодні бурбухайки Львів облітають, високо облітають, бо бояться що я палкою зібʼю або чимось іншим",0
7375,2025-07-09T00:30:40Z,Я про фофанаааа😬,0
7376,2025-07-09T00:32:02Z,,0
7377,2025-07-09T00:32:14Z,Ще один МіГ набирає бойові х-ки,0
7378,2025-07-09T00:33:06Z,🚀Пуск КИНДЖАЛУ🚀,0
7379,2025-07-09T00:35:48Z,"Рівненська обл.:
✈️бурухбайка на Деражне
✈️бурухбайка на Костопіль
2 ✈️ бурухбайки на Млинів

Волинська обл.:
4 ✈️ бурухбайки на Луцьк
✈️бурухбайка на Марʼянівку
3 ✈️ бурухбайки на Ківерці
✈️бурухбайка на Колки
2 ✈️ бурухбайки на Рожище
✈️бурухбайка на Цумань

Львівська обл.:
✈️бурухбайка на Пустомити
2 ✈️ бурухбайки на Куликів
✈️бурухбайка на Броди
✈️бурухбайка на Лопатин

Тернопільська обл.:
✈️бурухбайка на Збараж
✈️бурухбайка на Ланівці
2 ✈️ бурухбайки на Шумськ

Івано-Франківська обл.:
2 ✈️ бурухбайки на Войнилів

P.S. на правах кума",0
7380,2025-07-09T00:36:50Z,"Волинська, знов Пін-Джао до вас‼️",0
7381,2025-07-09T00:37:20Z,По ходу два-три штуки,0
7382,2025-07-09T00:42:28Z,На Полтавщині 3  КР Х-101 або Іскандер-К,0
7383,2025-07-09T00:43:17Z,"Львівщина , поки перекур, нема ніхто в області",0
7384,2025-07-09T00:43:34Z,,0
7385,2025-07-09T00:43:58Z,Я кинув курити але сьогодні по ходу почну…,0
7386,2025-07-09T00:45:39Z,"❗️За моєї відсутності рекомендую слідкувати за каналом колеги «Сірий Кардинал», він один з перших сповіщає про рух ракет в онлайн режимі!

Посилання: https://t.me/+mvb4yi18aBllMGRi",0
7387,2025-07-09T00:50:34Z,"Львівщина, бичкуємо сіжки, вейпи, згортаємо кальяни хто вже розкурив
✈️на Олесько/Броди",0
7388,2025-07-09T00:51:11Z,Тернопільщина у вас ще 7 шт ✈️,0
7389,2025-07-09T00:51:22Z,Рівненщина 3 шт ✈️,0
7390,2025-07-09T00:51:40Z,Волинська - 4-5 ✈️,0
7391,2025-07-09T00:52:32Z,4 🚀 на Черкащині,0
7392,2025-07-09T01:01:29Z,"Не розумію нащо той ТУ-160 взлетів, до ранку будуть кошмарити чи що?",0
7393,2025-07-09T01:03:59Z,"Майор не бачить ваших донатів на збір:

🔗Посилання на банку
https://send.monobank.ua/jar/GmEZkAwJf

💳Номер картки банки
4441 1111 2526 1770",0
7394,2025-07-09T01:07:31Z,"То реально я, просто крем від засмаги не наніс і став Нігаааа",0
7395,2025-07-09T01:08:06Z,"Крилаті ракети летітимуть через Вінниччину на Житомирщину, далі був видів",0
7396,2025-07-09T01:10:11Z,Тернопільщина у вас ще 6 шт,0
7397,2025-07-09T01:10:35Z,Рівненщина та Волинщина по 1 ✈️,0
7398,2025-07-09T01:27:45Z,🚀 на Копичинці (Тернопільська обл.),0
7399,2025-07-09T01:30:02Z,"Волинська обл.:
✈️бурухбайка на Луцьк

Львівська обл.:
✈️бурухбайка на Золочів
✈️бурухбайка на Поморяни
✈️бурухбайка на Броди

Тернопільська обл.:
✈️бурухбайка на Залізці

Рівненська обл.:
✈️бурухбайка на Демидівку",0
7400,2025-07-09T01:30:36Z,🚀 Бурштин/Більшівці,0
7401,2025-07-09T01:32:55Z,🚀 звернули на Золочів,0
7402,2025-07-09T01:33:15Z,"Львівщина:
Поморяни ✈️
🚀 Зборів/Залізці",0
7403,2025-07-09T01:36:26Z,"Львівщина:
Броди ✈️
Золлчів ✈️
🚀 Підкамінь/Олесько",0
7404,2025-07-09T01:37:59Z,"🚀Броди, Берестечко",0
7405,2025-07-09T01:40:29Z,"🚀Луцьк, уважно❗️",0
7406,2025-07-09T01:42:22Z,"✈️Дубно
✈️Кременець
✈️Підкамінь
✈️Луцьк

✈️Тернопіль
✈️Ланівці

✈️Теофіопіль",0
7407,2025-07-09T01:46:22Z,По крилатим 📡,0
7408,2025-07-09T01:49:07Z,"Ще біля 15 ✈️ курсують думаю зрозуміли куди, після них можна йти відразу на нараду, на хот-доги певно не встигну🤯",0
7409,2025-07-09T01:50:43Z,"Львівська, Франківська і майже Рівненська області - поки чисто🧹",0
7410,2025-07-09T01:52:07Z,"Щоб ви зрозуміли, останньому ✈️ летіти аж до години 9 ранку🤦‍♂️
Я на карті на калькуляторі пощитав",0
7411,2025-07-09T01:52:25Z,"✈️Волинська обл.:
3 шт бурухбайки на Луцьк

✈️Тернопільська обл.:
бурухбайка на Козову
бурухбайка на Ланівці
бурухбайка на Залізці
бурухбайка на Тернопіль
бурухбайка на Кременець",0
7412,2025-07-09T01:59:09Z,Закарпатська область - спати😴,0
7413,2025-07-09T02:05:44Z,"Ладно, швидко летить, до 6 ранку долетить…",0
7414,2025-07-09T02:10:16Z,"✈️Єзупіль

✈️Олесько

✈️Залізці

✈️Ямпіль

✈️Квасилів/Рівне",0
7415,2025-07-09T02:19:56Z,"✈️Броди

✈️Лопатин

✈️Смига

✈️Рівне",0
7416,2025-07-09T02:23:32Z,"✈️Броди

✈️Кременець

✈️Дядьковичі",0
7417,2025-07-09T02:43:26Z,🟢ВІДБІЙ🟢,0
7418,2025-07-09T02:43:51Z,"Майор не бачить ваших донатів на збір:

🔗Посилання на банку
https://send.monobank.ua/jar/GmEZkAwJf

💳Номер картки банки
4441 1111 2526 1770",0
7419,2025-07-09T11:00:26Z,"📺 Як працював рекламний бізнес до появи соціальних мереж? Наприклад, у неспокійних 1930-х роках?
📢 На прикладі рекламної агенції «Фама» ви дізнаєтесь це та багато іншого.
💼 До речі, її засновником був майбутній головний командир УПА — Роман Шухевич.
🎬 Детальніше — у відео!

https://youtu.be/YWLkOQnBR2I?si=6RAzvGzS4UzCeGt4",0
7420,2025-07-09T15:00:18Z,"Даруємо знижки до відкриття нового СТО APS у Львові! 🎁

✅ Комплексна діагностика авто — за півціни (компʼютерна + перевірка ходової) за 1000 грн 500 грн
✅ При заправці кондиціонера — діагностика і дезінфекція кондиціонера 800 грн БЕЗКОШТОВНА
✅ Діагностика ходової перед розвалом-сходження чи ТО 500 грн  БЕЗКОШТОВНА

Ми покажемо, що з машиною насправді! 
Просто, чесно і людською мовою.
Бо довіра — це не знижки. Це коли тобе не обманюють з першої зустрічі 🫱🏻‍🫲🏼

Також для перших 10 записів діють особливі умови:
Знижка -10% на роботи та -5% на запчастини

Вам тільки потрібно сказати кодове слово нашому менеджеру: ФРЕОН

📍Львів, Пасіки-Зубрицькі,обʼїзна 

Записатись можна за номером телефону:
📞 +380 96 310 65 00
Або у Телеграмі @apslviv_bot",0
7421,2025-07-09T18:17:38Z,✈️ Рівненська обл.🚨,0
7422,2025-07-09T18:18:16Z,Одна бурухбайка проривається з Житомирщини на Березне,0
7423,2025-07-09T18:48:07Z,✈️Степань,0
7424,2025-07-09T18:49:46Z,✈️Тернопільська обл.🚨,0
7425,2025-07-09T18:50:03Z,✈️Березне/Костопіль,0
7426,2025-07-09T18:54:29Z,✈️знов Степань,0
7427,2025-07-09T18:57:35Z,✈️Волинська обл.🚨,0
7428,2025-07-09T18:58:48Z,✈️Деражне/Клевань,0
7429,2025-07-09T18:59:09Z,Одна падла робить тривогу на пів західної України🤯,0
7430,2025-07-09T19:05:32Z,✈️ЛУЦЬК,0
7431,2025-07-09T19:12:18Z,"✈️Олика/Клевань
Тернопільська якщо що - чисто",0
7432,2025-07-09T19:20:20Z,✈️ЛУЦЬК знову,0
7433,2025-07-09T19:22:26Z,✈️полетів на Млинів/Дубно,0
7434,2025-07-09T19:23:04Z,✈️акустично біля Збаража,0
7435,2025-07-09T19:24:26Z,"🚨РАКЕТНА НЕБЕЗПЕКА🚨
✈️Загроза ударних БпЛА✈️",0
7436,2025-07-09T19:24:29Z,Львівська область,0
7437,2025-07-09T19:28:09Z,✈️знов біля Луцька крутиться,0
7438,2025-07-09T19:33:29Z,"✈️Олесько
✈️Лопатин",0
7439,2025-07-09T19:35:40Z,✈️Сенкевичівка,0
7440,2025-07-09T19:36:23Z,✈️Олесько-Буськ,0
7441,2025-07-09T19:36:37Z,"📡 Львівʼяни, точну локацію Шахедів та їхнє пересування транслюють мої колеги👇

https://t.me/+cAfsXE9goQUwMTVi",0
7442,2025-07-09T19:41:00Z,✈️гівнюку до Львова 18-20 хв,0
7443,2025-07-09T19:41:22Z,✈️Горохів/Марʼянівка,0
7444,2025-07-09T19:47:10Z,✈️звернув на Перемишляни,0
7445,2025-07-09T19:47:36Z,✈️Івано-Франківська обл.🚨,0
7446,2025-07-09T19:51:24Z,Львівська область,0
7447,2025-07-09T19:51:46Z,"✈️Шептицький/Радехів
✈️Бібрка",0
